,Postcode,LATITUDE,LONGITUDE
27842,650177,1.346344075,103.7417421
27843,656290,1.343377778,103.7571747
27844,650348,1.362135303,103.7506174
27845,650387,1.364865217,103.7524525
27846,650387,1.364865217,103.7524525
27847,650117,1.349965559,103.7471421
27848,650190,1.34538562,103.7460455
27849,650120,1.351059427,103.7477123
27850,120415,1.310988047,103.7715851
27851,120425,1.309626523,103.7711231
27852,120206,1.321501158,103.7622287
27853,120111,1.323216054,103.7711261
27854,120201,1.32014419,103.7632535
27855,120116,1.324112539,103.771925
27856,370044,1.32665458,103.886119
27857,370030,1.329654615,103.8871836
27858,370091,1.322681161,103.8867379
27859,370021,1.331197214,103.8869767
27860,370091,1.322681161,103.8867379
27861,360082,1.332283325,103.8856201
27862,370022,1.330166195,103.8877853
27863,370065,1.32740031,103.8872036
27864,370048,1.325410325,103.885651
27865,400017,1.323370149,103.9044037
27866,400016,1.322994312,103.9044498
27867,380099,1.321381183,103.8843063
27868,400024,1.323779951,103.9023304
27869,430001,1.311290912,103.8977034
27870,380041,1.316855329,103.8755513
27871,380109,1.319392918,103.8844399
27872,650120,1.351059427,103.7477123
27873,650140,1.350765866,103.7438555
27874,650214,1.347299983,103.7528944
27875,650289,1.344489809,103.7605172
27876,650330,1.363398487,103.7484454
27877,90007,1.278361373,103.819384
27878,90007,1.278361373,103.819384
27879,160050,1.289778139,103.8267937
27880,152119,1.283527552,103.82083
27881,150130,1.284587128,103.8243603
27882,151116,1.285134271,103.8215322
27883,90103,1.272085585,103.8254956
27884,80018,1.273901446,103.8394173
27885,164022,1.288784824,103.8282685
27886,150105,1.290214202,103.8223568
27887,152028,1.286403502,103.809742
27888,150002,1.286629213,103.8068619
27889,160035,1.285101769,103.8310352
27890,161048,1.283991598,103.8310708
27891,90018,1.277909847,103.8225358
27892,90022,1.276559216,103.8198219
27893,90020,1.276915948,103.8218187
27894,100060,1.276078958,103.8121572
27895,100062,1.275245431,103.8111067
27896,100062,1.275245431,103.8111067
27897,103080,1.273494356,103.8072294
27898,165008,1.287016949,103.8303033
27899,90111,1.274397181,103.8272396
27900,80009,1.275301801,103.8392073
27901,80013,1.27469944,103.8404854
27902,101111,1.281122693,103.8086879
27903,161053,1.289336654,103.8289203
27904,161053,1.289336654,103.8289203
27905,163019,1.285570416,103.8262762
27906,163027,1.282218691,103.8245363
27907,165026,1.283092071,103.8255924
27908,161118,1.281420282,103.8256452
27909,160121,1.282702702,103.8284912
27910,160129,1.281153031,103.8288562
27911,150051,1.287613426,103.8122721
27912,152063,1.289075068,103.8153184
27913,151075,1.288053157,103.8152771
27914,91017,1.277382607,103.821604
27915,100056,1.27425274,103.8124291
27916,100056,1.27425274,103.8124291
27917,165008,1.287016949,103.8303033
27918,80016,1.273919926,103.8402609
27919,102111,1.281165101,103.8084718
27920,162025,1.283466373,103.8261834
27921,160122,1.283391874,103.828894
27922,162131,1.280917569,103.8283703
27923,162119,1.281155585,103.8272666
27924,164127,1.281119806,103.8299432
27925,150082,1.287415991,103.8194748
27926,151075,1.288053157,103.8152771
27927,100049,1.272201815,103.8110608
27928,100066,1.274132973,103.8096326
27929,100049,1.272201815,103.8110608
27930,101088,1.277293287,103.8077399
27931,100087,1.276867842,103.8081486
27932,90039,1.271747245,103.8225083
27933,670488,1.389526709,103.771409
27934,380109,1.319392918,103.8844399
27935,390058,1.307307299,103.8893901
27936,380112,1.320418047,103.8850987
27937,400348,1.32615026,103.9005275
27938,400318,1.32845731,103.9032746
27939,380044,1.316235211,103.8768812
27940,400322,1.327912888,103.9048338
27941,370054,1.32385645,103.8875854
27942,400344,1.326359384,103.8997531
27943,430011,1.31483627,103.8966373
27944,392056,1.310133772,103.8839465
27945,380128,1.318309195,103.887754
27946,400411,1.318594196,103.8996802
27947,404002,1.317405112,103.8977746
27948,405002,1.317501461,103.8982065
27949,403002,1.316996486,103.8977489
27950,380125,1.323270062,103.8817522
27951,400014,1.323143131,103.9034491
27952,400023,1.324306375,103.9021606
27953,380105,1.319468621,103.8827515
27954,370028,1.330480963,103.8865792
27955,390045,1.308637777,103.8846448
27956,671633,1.385586407,103.7583408
27957,674633,1.384611897,103.7596027
27958,670131,1.37457987,103.7708718
27959,670126,1.376361936,103.7699188
27960,670127,1.376491643,103.7692827
27961,670232,1.37647118,103.772398
27962,670216,1.374637466,103.7746643
27963,670150,1.37704616,103.7668835
27964,670485,1.388681324,103.7713126
27965,674633,1.384611897,103.7596027
27966,670234,1.378533377,103.7717891
27967,670447,1.383180217,103.7716038
27968,670240,1.379345142,103.7712229
27969,670430,1.386640617,103.7705345
27970,670164,1.376471718,103.7648842
27971,670166,1.37748345,103.7653911
27972,670536,1.384221831,103.7637669
27973,670526,1.385458629,103.7652187
27974,671185,1.379149296,103.762596
27975,670177,1.380387125,103.7653546
27976,670176,1.379245299,103.7658816
27977,670125,1.377206233,103.770507
27978,670221,1.375372172,103.7734541
27979,670208,1.37398084,103.775028
27980,670485,1.388681324,103.7713126
27981,670457,1.388176496,103.7706913
27982,670486,1.389240608,103.7716208
27983,671487,1.389367215,103.771091
27984,672546,1.388794537,103.7698918
27985,671476,1.389052017,103.7734939
27986,600218,1.340332412,103.737928
27987,600023,1.322857732,103.7392387
27988,600021,1.323680649,103.7391562
27989,600413,1.319510102,103.7479472
27990,600021,1.323680649,103.7391562
27991,600332,1.351591239,103.7301961
27992,600234,1.339932705,103.7416466
27993,600267,1.341117369,103.7447947
27994,600281,1.33989545,103.7464149
27995,601288,1.338784593,103.7433012
27996,600336,1.350410398,103.7314815
27997,380133,1.3164399,103.8854576
27998,530247,1.35916575,103.8915243
27999,530125,1.352409842,103.8864916
28000,530703,1.36553096,103.8894606
28001,531642,1.371829442,103.8792262
28002,530108,1.352773933,103.8900932
28003,530689,1.376492074,103.8857719
28004,531642,1.371829442,103.8792262
28005,530333,1.368497615,103.898423
28006,530017,1.363434432,103.8909776
28007,530154,1.352202953,103.8801732
28008,530020,1.363831912,103.8907377
28009,530658,1.373379374,103.8823883
28010,530635,1.370212304,103.8791162
28011,530507,1.372406483,103.8876124
28012,530540,1.377815681,103.8912825
28013,530336,1.36930321,103.8983512
28014,530251,1.359956831,103.8916293
28015,530632,1.370567426,103.8805919
28016,531980,1.379563534,103.8804544
28017,530169,1.351604901,103.889849
28018,532980,1.379725297,103.8811333
28019,530708,1.366694185,103.8890931
28020,530970,1.37878538,103.880486
28021,531555,1.379711134,103.889951
28022,530567,1.378491093,103.8890064
28023,530334,1.368862166,103.8979544
28024,530543,1.37785957,103.8920207
28025,530549,1.37814104,103.8912578
28026,530137,1.349053216,103.8866402
28027,531373,1.362329634,103.8900496
28028,531159,1.351893366,103.8794445
28029,530422,1.374772767,103.8940506
28030,530458,1.377762881,103.8962745
28031,530605,1.37096742,103.8864969
28032,531304,1.367461612,103.8953004
28033,531830,1.370844849,103.8906623
28034,530463,1.372356451,103.8949681
28035,530832,1.370634202,103.889799
28036,530831,1.371315644,103.8899323
28037,531979,1.379479055,103.8789771
28038,530325,1.367588381,103.8988802
28039,532979,1.379511356,103.8793768
28040,533984,1.382396321,103.8813857
28041,530936,1.37457017,103.8798778
28042,536980,1.380493247,103.8809405
28043,530707,1.36627946,103.8888089
28044,530249,1.359612146,103.8919082
28045,530976,1.377218862,103.8802818
28046,530553,1.379129504,103.8903764
28047,531919,1.375434031,103.8841929
28048,530966,1.378166683,103.8783662
28049,530571,1.378433438,103.8880231
28050,530918,1.375584516,103.8835163
28051,531919,1.375434031,103.8841929
28052,530302,1.368518245,103.8945839
28053,530302,1.368518245,103.8945839
28054,530512,1.371273153,103.8886196
28055,530230,1.358899944,103.8883458
28056,530974,1.377789046,103.8794445
28057,530960,1.377102517,103.8784827
28058,530960,1.377102517,103.8784827
28059,530579,1.379039028,103.8860621
28060,533698,1.375251968,103.888186
28061,530558,1.380494819,103.8897605
28062,533698,1.375251968,103.888186
28063,600023,1.322857732,103.7392387
28064,600043,1.321102559,103.741674
28065,601035,1.319620851,103.7422393
28066,600410,1.319009211,103.7474331
28067,600411,1.319022508,103.7466917
28068,600264,1.343828697,103.7416542
28069,600302,1.344653025,103.7344852
28070,600304,1.345144688,103.7347505
28071,600304,1.345144688,103.7347505
28072,600245,1.341680798,103.7417833
28073,600321,1.348358186,103.7300922
28074,600020,1.32378355,103.7385184
28075,600020,1.32378355,103.7385184
28076,600020,1.32378355,103.7385184
28077,600064,1.32137891,103.7397794
28078,600065,1.321968839,103.7392259
28079,600260,1.343721756,103.7402229
28080,601041,1.321586496,103.7415689
28081,600113,1.338797914,103.7348077
28082,600243,1.342064065,103.7433067
28083,600113,1.338797914,103.7348077
28084,671487,1.389367215,103.771091
28085,670458,1.388043942,103.7710676
28086,672546,1.388794537,103.7698918
28087,670466,1.386942955,103.7732991
28088,670486,1.389240608,103.7716208
28089,670652,1.387448623,103.7638472
28090,670606,1.381295747,103.7615713
28091,670602,1.381418223,103.7627394
28092,670602,1.381418223,103.7627394
28093,670604,1.380981018,103.7625093
28094,670545,1.381596421,103.7634963
28095,670450,1.384528397,103.7724317
28096,670619,1.385915835,103.7623666
28097,670153,1.374972167,103.765519
28098,671163,1.376938021,103.7643528
28099,670518,1.387032812,103.7669243
28100,670517,1.388036222,103.7667078
28101,670515,1.388206157,103.7672658
28102,670524,1.386135496,103.7658635
28103,670178,1.380233812,103.7648155
28104,670222,1.375213345,103.7740957
28105,670211,1.374664155,103.7761452
28106,672546,1.388794537,103.7698918
28107,670484,1.38840059,103.7718822
28108,670650,1.38691071,103.7633102
28109,670624,1.386243403,103.7618376
28110,670606,1.381295747,103.7615713
28111,670624,1.386243403,103.7618376
28112,670624,1.386243403,103.7618376
28113,670621,1.386021061,103.7628543
28114,670651,1.386612443,103.7636529
28115,260006,1.317319712,103.8080572
28116,590017,1.33976904,103.7725561
28117,590010,1.337539566,103.7731611
28118,162008,1.287377627,103.8394071
28119,200640,1.307435479,103.8547139
28120,180010,1.303708794,103.8505372
28121,81004,1.275905201,103.8427412
28122,58340,1.28406557,103.8450014
28123,200635,1.306588502,103.8552187
28124,210662,1.306247229,103.849956
28125,85601,1.275986995,103.8411918
28126,210668,1.30758124,103.8514782
28127,212672,1.309037039,103.8528477
28128,81007,1.277120122,103.8431177
28129,80008,1.277272573,103.8429172
28130,85401,1.276920234,103.8414858
28131,200639,1.307750822,103.8552036
28132,684476,1.37727908,103.738418
28133,680570,1.394201265,103.7444652
28134,680005,1.382114391,103.7535651
28135,680251,1.378292264,103.7445742
28136,680250,1.379308978,103.7453652
28137,680289,1.379366408,103.7407719
28138,680412,1.381809725,103.7423816
28139,680402,1.379202527,103.7394381
28140,680408,1.379913836,103.740467
28141,680280,1.380831899,103.7429397
28142,680427,1.380884194,103.7397635
28143,680414,1.382166605,103.7422483
28144,603287,1.337868794,103.7448742
28145,640186,1.345727283,103.7110274
28146,610112,1.333885581,103.7236884
28147,641209,1.346056473,103.7153893
28148,640185,1.346405382,103.7107771
28149,640215,1.348684375,103.7123598
28150,641207,1.347048755,103.7136556
28151,640186,1.345727283,103.7110274
28152,641210,1.348235674,103.713244
28153,641210,1.348235674,103.713244
28154,610111,1.333889396,103.7233061
28155,610119,1.335299059,103.724713
28156,640474,1.348097075,103.7241842
28157,641207,1.347048755,103.7136556
28158,640480,1.34684766,103.7240418
28159,640916,1.340693227,103.6878156
28160,640185,1.346405382,103.7107771
28161,640491,1.349586566,103.7263153
28162,640440,1.351311469,103.7228363
28163,640211,1.348241225,103.7140979
28164,640462,1.350659666,103.7223482
28165,680307,1.385234284,103.7427049
28166,680441,1.382922404,103.7398072
28167,680450,1.37953909,103.7360765
28168,680444,1.381617545,103.7374518
28169,680435,1.385138764,103.74105
28170,681484,1.376684642,103.7368179
28171,683484,1.3754926,103.7368712
28172,683484,1.3754926,103.7368712
28173,680681,1.403043344,103.7455898
28174,680681,1.403043344,103.7455898
28175,684686,1.404117446,103.748355
28176,681688,1.403963875,103.7505663
28177,681688,1.403963875,103.7505663
28178,680766,1.393594979,103.7496962
28179,680789,1.39587445,103.7491625
28180,680617,1.400470532,103.7463435
28181,681573,1.393940931,103.7455748
28182,680570,1.394201265,103.7444652
28183,680569,1.396084789,103.7463746
28184,680570,1.394201265,103.7444652
28185,640480,1.34684766,103.7240418
28186,642517,1.34509259,103.7206633
28187,614339,1.338757037,103.722157
28188,614339,1.338757037,103.722157
28189,640853,1.347169512,103.6930875
28190,642276,1.352663872,103.7044481
28191,640947,1.343615099,103.690685
28192,640744,1.346658893,103.6990999
28193,640725,1.34545355,103.6977196
28194,640814,1.345667861,103.6957916
28195,640643,1.339252294,103.6956902
28196,640813,1.345983862,103.6958294
28197,640840,1.344193454,103.6920911
28198,640923,1.339536503,103.6897999
28199,640538,1.349993899,103.715473
28200,640836,1.342708363,103.6935766
28201,640922,1.339198163,103.6893675
28202,640543,1.351863252,103.7157986
28203,642271,1.350504607,103.7042506
28204,642668,1.341927501,103.7033861
28205,642654,1.336161152,103.6979399
28206,641655,1.33553724,103.698482
28207,640858,1.34828949,103.6962057
28208,640413,1.353275791,103.7251115
28209,640546,1.352700205,103.7152171
28210,640943,1.343694927,103.6897893
28211,610158,1.328960825,103.7222796
28212,640448,1.352632579,103.719401
28213,640643,1.339252294,103.6956902
28214,610156,1.32789041,103.7217888
28215,644273,1.352255026,103.7030813
28216,640546,1.352700205,103.7152171
28217,641750,1.347459285,103.6985462
28218,640403,1.353839218,103.7214797
28219,640934,1.342237957,103.6887377
28220,640485,1.348347108,103.727243
28221,640744,1.346658893,103.6990999
28222,610177,1.333320452,103.7213087
28223,640437,1.351571341,103.7239646
28224,641664,1.339206416,103.7033975
28225,640703,1.341630323,103.6958322
28226,680627,1.397930121,103.7460861
28227,680626,1.398320829,103.7458781
28228,680162,1.380865519,103.7576837
28229,680003,1.382476567,103.752528
28230,680119,1.379215555,103.7503994
28231,685296,1.37691702,103.7430471
28232,680435,1.385138764,103.74105
28233,680455,1.379423241,103.7351837
28234,680680,1.403336108,103.7451317
28235,680633,1.396690748,103.7492552
28236,681567,1.395398279,103.7461542
28237,680702,1.391799945,103.7456212
28238,680155,1.378936937,103.7571651
28239,680159,1.380216447,103.7564637
28240,680119,1.379215555,103.7503994
28241,680113,1.377939318,103.7509154
28242,680437,1.384109801,103.7406455
28243,680437,1.384109801,103.7406455
28244,680753,1.392340906,103.7469436
28245,680557,1.39556991,103.7443328
28246,610352,1.339365794,103.7201844
28247,640536,1.349920946,103.7167179
28248,641648,1.338327809,103.6976379
28249,641670,1.344097248,103.7028606
28250,641640,1.339800303,103.6959884
28251,641675,1.34542577,103.7034646
28252,640260,1.345093736,103.7080333
28253,641692,1.341719647,103.7071506
28254,610357,1.336828968,103.7211176
28255,640266,1.346103106,103.7063127
28256,641667,1.341758561,103.7014904
28257,642649,1.337966734,103.6981225
28258,640265,1.34567943,103.7065993
28259,642650,1.337998306,103.6963201
28260,641650,1.338018677,103.6969043
28261,640605,1.338457974,103.6995644
28262,640621,1.340946409,103.6995254
28263,643989,1.335801698,103.6951451
28264,644664,1.338946411,103.7027844
28265,643648,1.338967611,103.6979498
28266,680557,1.39556991,103.7443328
28267,680529,1.392192181,103.7421435
28268,680164,1.381159263,103.7563626
28269,680164,1.381159263,103.7563626
28270,120418,1.310175719,103.7700032
28271,120423,1.309456122,103.7699188
28272,120421,1.309097987,103.7683559
28273,120334,1.315185027,103.7684327
28274,120364,1.312406419,103.7687523
28275,120371,1.320574657,103.7682119
28276,120320,1.316901344,103.7653107
28277,120728,1.305202068,103.7638334
28278,120731,1.304400465,103.7627462
28279,120729,1.304927243,103.7635194
28280,120706,1.30676076,103.7623631
28281,120507,1.312079689,103.7608021
28282,120702,1.307266926,103.7611077
28283,120703,1.306748962,103.7606336
28284,120421,1.309097987,103.7683559
28285,120424,1.309540132,103.7705008
28286,122423,1.309440766,103.7701445
28287,640603,1.338850996,103.700455
28288,640694,1.343121023,103.707052
28289,640689,1.340835043,103.7060067
28290,643517,1.344936308,103.7200246
28291,643271,1.350153145,103.7042931
28292,640950,1.343426295,103.6909242
28293,643273,1.351832419,103.7040078
28294,643273,1.351832419,103.7040078
28295,642275,1.352883726,103.70248
28296,640817,1.344705986,103.695721
28297,643268,1.347131796,103.707996
28298,644272,1.351129349,103.7044448
28299,643268,1.347131796,103.707996
28300,641821,1.346519566,103.6948612
28301,642676,1.346002188,103.7041892
28302,642673,1.34439825,103.7016635
28303,610184,1.333321401,103.7222886
28304,640625,1.341520117,103.698797
28305,644272,1.351129349,103.7044448
28306,120329,1.313067181,103.7673393
28307,121441,1.314639131,103.7647977
28308,122441,1.314576215,103.7641589
28309,120373,1.319490182,103.7673379
28310,120611,1.303697399,103.7694769
28311,120708,1.305718723,103.7621678
28312,120712,1.304974887,103.761862
28313,120708,1.305718723,103.7621678
28314,120510,1.310822503,103.760806
28315,120426,1.311580406,103.7642113
28316,120458,1.311569936,103.7668671
28317,120204,1.320985887,103.7632317
28318,120204,1.320985887,103.7632317
28319,120101,1.322089368,103.7689334
28320,120115,1.323545133,103.7713288
28321,370051,1.324520452,103.8855146
28322,380101,1.320922753,103.883352
28323,380095,1.32170329,103.8861957
28324,370019,1.331423626,103.8874103
28325,370043,1.326482283,103.8855449
28326,370057,1.324723117,103.8866857
28327,640721,1.344015748,103.6975576
28328,643677,1.345352692,103.70496
28329,644678,1.344864896,103.7033954
28330,642673,1.34439825,103.7016635
28331,642676,1.346002188,103.7041892
28332,641653,1.336891377,103.6966388
28333,641676,1.345957186,103.7045391
28334,644648,1.33943037,103.697684
28335,641670,1.344097248,103.7028606
28336,641837,1.343407114,103.6928674
28337,642676,1.346002188,103.7041892
28338,642987,1.336593345,103.6947739
28339,640639,1.340695717,103.6968843
28340,641640,1.339800303,103.6959884
28341,640642,1.340369897,103.6958398
28342,641647,1.339842445,103.6968052
28343,642684,1.343839994,103.7042166
28344,642987,1.336593345,103.6947739
28345,643661,1.33607704,103.7050502
28346,642679,1.343908209,103.7060553
28347,643663,1.338045317,103.7024297
28348,642683,1.342971567,103.7047605
28349,641664,1.339206416,103.7033975
28350,642682,1.343622212,103.7056661
28351,640522,1.346453964,103.7166577
28352,641274,1.352265053,103.703604
28353,640549,1.352913939,103.7160727
28354,640912,1.341358007,103.6872696
28355,640626,1.341847393,103.6985167
28356,640726,1.345943057,103.6971346
28357,640828,1.345156894,103.6931141
28358,641680,1.344623934,103.7055601
28359,644656,1.335520967,103.6998269
28360,641682,1.343994515,103.7053963
28361,641679,1.344267256,103.7058337
28362,640714,1.343270528,103.696863
28363,642683,1.342971567,103.7047605
28364,642684,1.343839994,103.7042166
28365,641686,1.341748418,103.7047943
28366,431009,1.30283219,103.8829791
28367,390058,1.307307299,103.8893901
28368,400018,1.323741518,103.9043603
28369,400035,1.321107539,103.9013726
28370,400414,1.318115593,103.8982207
28371,401032,1.320313995,103.9011039
28372,390047,1.308760818,103.885032
28373,370055,1.323738756,103.8883784
28374,370054,1.32385645,103.8875854
28375,370092,1.32319474,103.8873506
28376,400313,1.329060222,103.9038994
28377,400330,1.326506436,103.9040496
28378,380123,1.318177351,103.8854258
28379,391007,1.307675732,103.882412
28380,400842,1.317952721,103.90161
28381,400846,1.317602618,103.9017072
28382,401326,1.327594213,103.9043177
28383,530110,1.354805424,103.8896146
28384,530511,1.372074206,103.888729
28385,530403,1.374642023,103.8963538
28386,530704,1.364923196,103.8893795
28387,530001,1.364130973,103.8930013
28388,530017,1.363434432,103.8909776
28389,320077,1.325073111,103.8548035
28390,320075,1.324418755,103.8581851
28391,330043,1.321124993,103.8658333
28392,330043,1.321124993,103.8658333
28393,200801,1.307362418,103.8604724
28394,321098,1.321550403,103.8546349
28395,210044,1.31551163,103.8503779
28396,NIL,1.323690778,103.8701631
28397,380011,1.31423937,103.870914
28398,387313,1.316329624,103.8725701
28399,210685,1.314005835,103.8568313
28400,330034,1.320501696,103.8633413
28401,330030,1.319303367,103.8640498
28402,211050,1.312724567,103.8503761
28403,330093,1.322188988,103.871612
28404,327826,1.320249395,103.8585486
28405,190467,1.305222054,103.8629065
28406,320054,1.328254997,103.8562858
28407,320084,1.32319023,103.857028
28408,210685,1.314005835,103.8568313
28409,320084,1.32319023,103.857028
28410,530022,1.364285424,103.8904679
28411,530023,1.364866664,103.890728
28412,530327,1.368306832,103.8959876
28413,530520,1.37310428,103.890062
28414,530677,1.371129016,103.8843189
28415,530674,1.372172878,103.8846458
28416,530240,1.356422666,103.8906517
28417,533988,1.380296863,103.8772664
28418,531984,1.381982707,103.8812177
28419,530166,1.351175669,103.8881953
28420,530232,1.358547028,103.8885239
28421,530509,1.37221124,103.8881895
28422,530706,1.365960368,103.8886465
28423,530576,1.378335656,103.8865532
28424,530601,1.370678921,103.8871366
28425,530305,1.367103491,103.8947311
28426,530650,1.372127243,103.881301
28427,530542,1.376951718,103.8917486
28428,530617,1.369297892,103.8838268
28429,530507,1.372406483,103.8876124
28430,530618,1.36954817,103.8841372
28431,530674,1.372172878,103.8846458
28432,320096,1.321556727,103.8556661
28433,321016,1.328133709,103.85956
28434,323101,1.320417102,103.8538139
28435,321017,1.328211691,103.8598126
28436,320120,1.319470224,103.8570358
28437,,,
28438,321018,1.327827687,103.8600807
28439,320121,1.31896794,103.856342
28440,320112,1.321013495,103.8589824
28441,320109,1.321420379,103.8591003
28442,380014,1.315054205,103.8703037
28443,210015,1.311043468,103.8516606
28444,331059,1.322126054,103.8679955
28445,383002,1.313127969,103.871737
28446,324108,1.319844175,103.8594625
28447,210011,1.312367682,103.8521093
28448,210013,1.311600762,103.8514001
28449,331039,1.320179385,103.8663658
28450,331038,1.320057978,103.8669394
28451,200815,1.306930308,103.8617149
28452,600310,1.348208363,103.7337993
28453,530674,1.372172878,103.8846458
28454,530445,1.379118191,103.8942909
28455,530965,1.378634505,103.8776155
28456,530830,1.370749546,103.8903291
28457,530575,1.377939795,103.8869766
28458,530568,1.378091904,103.88899
28459,530687,1.37622545,103.8850729
28460,530697,1.375540338,103.8874751
28461,530137,1.349053216,103.8866402
28462,533978,1.380015003,103.8787419
28463,530103,1.355282234,103.8903601
28464,530513,1.372068415,103.8896636
28465,530408,1.373326125,103.8953862
28466,530251,1.359956831,103.8916293
28467,530641,1.371276006,103.8800587
28468,530231,1.358130597,103.8879
28469,530239,1.355973091,103.8904781
28470,531699,1.376972117,103.8888641
28471,531685,1.375667248,103.8865343
28472,530430,1.375321062,103.8932611
28473,530522,1.373424665,103.8918569
28474,530640,1.371321491,103.8797557
28475,330008,1.316424896,103.8615016
28476,330009,1.316051181,103.8612187
28477,330007,1.316789225,103.8617819
28478,322019,1.327551323,103.8594688
28479,210054,1.317077254,103.8525989
28480,322004,1.32211972,103.8608201
28481,,,
28482,323108,1.319981244,103.8590051
28483,382002,1.313614227,103.8716044
28484,323108,1.319981244,103.8590051
28485,321019,1.327607041,103.8598605
28486,200816,1.306952737,103.8612444
28487,382002,1.313614227,103.8716044
28488,330008,1.316424896,103.8615016
28489,330007,1.316789225,103.8617819
28490,440059,1.305859665,103.9147218
28491,440066,1.30391193,103.9097405
28492,440054,1.305302291,103.915014
28493,440028,1.303437455,103.9133488
28494,440027,1.304025089,103.9135015
28495,530628,1.369561785,103.8805075
28496,538698,1.375637044,103.8887392
28497,600371,1.348308359,103.7319199
28498,601244,1.342065898,103.7416242
28499,600241,1.341481293,103.7429734
28500,600315,1.346034329,103.7328505
28501,600306,1.346070466,103.7352527
28502,600410,1.319009211,103.7474331
28503,600048,1.320497729,103.7399677
28504,600040,1.321350377,103.7420311
28505,600034,1.319879635,103.741754
28506,600036,1.319974503,103.7427392
28507,600219,1.340776789,103.7380191
28508,600224,1.341714031,103.7367332
28509,600224,1.341714031,103.7367332
28510,600204,1.337191474,103.7419419
28511,600251,1.343165856,103.7396765
28512,600248,1.342273144,103.7401014
28513,600319,1.347989423,103.7304582
28514,600313,1.34715456,103.7333487
28515,440028,1.303437455,103.9133488
28516,500005,1.3888534,103.986846
28517,510639,1.376667697,103.9398806
28518,510771,1.375530561,103.9364951
28519,510634,1.377579269,103.9406596
28520,510626,1.379800855,103.9409188
28521,510740,1.377907406,103.9359844
28522,510701,1.379965919,103.9379322
28523,511272,1.364915572,103.9650337
28524,510633,1.378009451,103.9406866
28525,510121,1.366869547,103.9545047
28526,510451,1.371469056,103.958128
28527,510417,1.371939625,103.9554517
28528,510627,1.379626863,103.940582
28529,511700,1.380789198,103.9386328
28530,510760,1.376400203,103.9335398
28531,510570,1.372769056,103.9465105
28532,510702,1.38023204,103.9375665
28533,510481,1.373898765,103.9589293
28534,510562,1.367590381,103.9502818
28535,511521,1.373902301,103.9440015
28536,510628,1.379013672,103.9409997
28537,510149,1.361550354,103.9620085
28538,510766,1.375947589,103.9360009
28539,510760,1.376400203,103.9335398
28540,510194,1.365989033,103.9596753
28541,510192,1.366247334,103.9590569
28542,510103,1.367695081,103.9584042
28543,510103,1.367695081,103.9584042
28544,511747,1.378827493,103.9340575
28545,510709,1.381761718,103.938578
28546,510750,1.378208601,103.9346461
28547,510552,1.36745078,103.9525501
28548,510706,1.380804459,103.9382387
28549,510758,1.376824237,103.9333195
28550,511744,1.377949307,103.9353865
28551,510746,1.378607029,103.9351562
28552,510425,1.369569939,103.9548643
28553,510772,1.375375847,103.9369737
28554,510517,1.374681012,103.9438503
28555,510235,1.373461221,103.9623142
28556,510136,1.364689132,103.9579506
28557,601312,1.346711527,103.7320649
28558,600021,1.323680649,103.7391562
28559,600065,1.321968839,103.7392259
28560,600064,1.32137891,103.7397794
28561,601271,1.341898986,103.745897
28562,600266,1.341341309,103.7443434
28563,600103,1.33668715,103.7380592
28564,600239,1.340964835,103.7409141
28565,600413,1.319510102,103.7479472
28566,600405,1.319234207,103.7496543
28567,600413,1.319510102,103.7479472
28568,600021,1.323680649,103.7391562
28569,602285,1.338423949,103.7468549
28570,603287,1.337868794,103.7448742
28571,600323,1.348390137,103.7289864
28572,600050,1.320603555,103.7377922
28573,600050,1.320603555,103.7377922
28574,603286,1.338945527,103.7444522
28575,640185,1.346405382,103.7107771
28576,641180,1.347614447,103.7086435
28577,510105,1.368437921,103.9575388
28578,640211,1.348241225,103.7140979
28579,641209,1.346056473,103.7153893
28580,640211,1.348241225,103.7140979
28581,610114,1.333789443,103.7241113
28582,640423,1.3508614,103.7254507
28583,640485,1.348347108,103.727243
28584,640484,1.348208886,103.7263578
28585,640485,1.348347108,103.727243
28586,640492,1.349945436,103.7251805
28587,640492,1.349945436,103.7251805
28588,640463,1.350576987,103.7232411
28589,640481,1.346846145,103.72523
28590,640530,1.348532872,103.7154681
28591,640536,1.349920946,103.7167179
28592,640904,1.340227842,103.6859367
28593,640929,1.34129441,103.6892708
28594,640925,1.340149983,103.6891464
28595,642183,1.34809658,103.7094114
28596,640258,1.346187129,103.7084253
28597,643180,1.34842577,103.7087205
28598,642657,1.335960987,103.7008403
28599,641181,1.348618117,103.7082392
28600,640489,1.349174596,103.7272398
28601,640431,1.352303065,103.7246322
28602,640429,1.351925131,103.7244968
28603,640725,1.34545355,103.6977196
28604,643679,1.343923157,103.7063956
28605,640478,1.347353174,103.7239522
28606,640455,1.351065505,103.7185278
28607,641515,1.346101568,103.7209105
28608,642648,1.338387692,103.6981926
28609,640645,1.33903532,103.6964613
28610,641655,1.33553724,103.698482
28611,643683,1.343334426,103.7047012
28612,641676,1.345957186,103.7045391
28613,642661,1.335993391,103.7056175
28614,641675,1.34542577,103.7034646
28615,644668,1.341257872,103.7030009
28616,641660,1.335691638,103.7043017
28617,641675,1.34542577,103.7034646
28618,643678,1.344806186,103.7038386
28619,641657,1.33541318,103.7002893
28620,641617,1.340878429,103.7000939
28621,640621,1.340946409,103.6995254
28622,642712,1.3428954,103.6968941
28623,640716,1.344052389,103.6967099
